x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1167,1693,2440,2811,3454,3760,3990,4271,4627,4764
1143,1691,2435,2844,3386,3754,3959,4284,4657,4765
1151,1693,2427,2874,3306,3742,3933,4239,4660,4711
1141,1738,2396,2812,3346,3777,3929,4233,4626,4666
1145,1732,2400,2864,3249,3776,3914,4268,4599,4772
1148,1786,2391,2870,3256,3710,3896,4289,4662,4770
1157,1791,2401,2890,3298,3715,3862,4250,4686,4733
1173,1759,2407,2924,3291,3767,3874,4251,4681,4752
1151,1752,2389,2885,3272,3684,3831,4243,4655,4824
1165,1719,2382,2848,3291,3757,3853,4197,4520,4815
1151,1701,2364,2921,3308,3731,3964,4288,4533,4781
1146,1677,2378,2851,3298,3721,3898,4277,4577,4868
1175,1722,2346,2859,3314,3758,3915,4193,4535,4871
1191,1665,2366,2872,3333,3737,3865,4255,4604,4876
1151,1700,2396,2858,3285,3736,3860,4356,4592,4850
1170,1707,2354,2798,3233,3685,3864,4381,4651,4892
1159,1763,2322,2826,3241,3720,3890,4370,4622,4920
1155,1724,2302,2886,3229,3748,3950,4438,4537,4803
1143,1744,2321,2868,3289,3742,3936,4352,4557,4858
1170,1784,2316,2895,3344,3704,3966,4323,4567,4886
1149,1771,2292,2861,3387,3747,3978,4437,4573,4859
1122,1794,2304,2913,3345,3716,4024,4400,4493,4856
1141,1800,2249,2928,3343,3722,3919,4390,4519,4826
1141,1763,2287,2896,3328,3645,3947,4335,4532,4825
1152,1793,2244,2922,3278,3651,3911,4342,4579,4790
1125,1838,2254,2948,3250,3669,3995,4339,4555,4767
1146,1776,2294,2973,3264,3662,3976,4260,4483,4799
1160,1765,2271,2934,3294,3703,3920,4233,4502,4810
1176,1738,2267,2902,3281,3649,3966,4282,4576,4795
1179,1777,2324,2910,3327,3646,4028,4312,4548,4813
1190,1793,2300,2893,3266,3668,3940,4301,4540,4801
1183,1802,2321,2914,3222,3698,3989,4252,4546,4805
1210,1746,2329,2938,3258,3675,4055,4253,4459,4795
1190,1726,2308,2881,3221,3687,3985,4212,4533,4836
1177,1749,2311,2841,3241,3704,3993,4279,4558,4789
1161,1753,2278,2886,3235,3689,4037,4272,4516,4882
1141,1743,2293,2872,3281,3697,4012,4320,4582,4860
1130,1737,2288,2874,3278,3691,4004,4303,4549,4758
1144,1757,2338,2857,3306,3692,3996,4331,4625,4701
1151,1741,2353,2851,3310,3678,4011,4346,4624,4774
1174,1748,2358,2793,3371,3664,4043,4343,4625,4753
1167,1791,2372,2795,3344,3656,4010,4344,4624,4813
1148,1789,2362,2857,3350,3713,3975,4318,4616,4821
1161,1760,2356,2841,3395,3625,3972,4273,4626,4813
1152,1812,2336,2853,3373,3636,4011,4271,4634,4775
1160,1777,2356,2844,3311,3636,3970,4285,4602,4790
1152,1811,2363,2875,3318,3607,4019,4252,4596,4778
1155,1774,2338,2828,3306,3659,4074,4183,4640,4735
1205,1774,2343,2845,3332,3617,4052,4179,4642,4752
1159,1788,2371,2852,3293,3671,4035,4217,4582,4697
1161,1788,2359,2884,3232,3639,4017,4306,4586,4748
1169,1791,2355,2923,3209,3592,4059,4357,4600,4708
1114,1798,2375,2863,3300,3609,4061,4320,4617,4761
1138,1815,2378,2828,3309,3617,4051,4249,4608,4805
1192,1769,2362,2819,3305,3580,4037,4292,4480,4780
1179,1782,2367,2831,3333,3595,4087,4308,4563,4766
1181,1782,2419,2856,3283,3578,4023,4320,4621,4765
1154,1740,2418,2890,3276,3583,4133,4375,4622,4692
1172,1756,2445,2884,3235,3693,4106,4393,4643,4802
1174,1784,2412,2841,3262,3665,4094,4411,4631,4798
1195,1739,2385,2877,3248,3644,4077,4418,4634,4826
1186,1738,2389,2804,3302,3635,4043,4429,4582,4822
1151,1761,2359,2850,3282,3566,3965,4396,4545,4803
1162,1792,2377,2862,3307,3597,3973,4347,4526,4808
1159,1785,2376,2821,3278,3556,3937,4375,4570,4836
1165,1821,2383,2758,3309,3622,3924,4362,4611,4859
1154,1779,2411,2770,3295,3638,4010,4409,4654,4867
1152,1799,2424,2781,3261,3637,3930,4381,4659,4918
1154,1833,2450,2815,3246,3635,3946,4330,4654,4909
1156,1842,2405,2749,3310,3604,3935,4434,4642,4916
1157,1784,2350,2760,3212,3556,3939,4303,4617,4861
1146,1849,2404,2840,3245,3603,3993,4325,4689,4892
1147,1832,2420,2840,3246,3630,4041,4355,4639,4909
1149,1836,2397,2866,3251,3641,4055,4341,4572,4949
1153,1859,2379,2849,3220,3690,4006,4379,4607,4921
1136,1855,2363,2878,3227,3656,3969,4344,4596,4868
1158,1859,2377,2840,3273,3672,3960,4325,4606,4871
1170,1820,2362,2820,3196,3661,4042,4382,4616,4798
1188,1828,2366,2877,3200,3605,4058,4370,4585,4827
1207,1800,2453,2923,3188,3649,4107,4335,4597,4881
1243,1792,2420,2937,3283,3695,4079,4348,4638,4923
1228,1806,2404,2927,3232,3671,4065,4317,4603,4848
1204,1811,2422,2950,3276,3692,4046,4359,4580,4847
1183,1773,2411,2927,3256,3676,4080,4337,4580,4843
1205,1797,2403,2864,3300,3693,4114,4374,4534,4835
1208,1741,2389,2893,3284,3711,4054,4349,4541,4813
1168,1762,2396,2911,3234,3665,4054,4390,4526,4814
1164,1739,2379,2949,3230,3628,4064,4388,4564,4812
1182,1799,2392,2924,3224,3709,4007,4375,4532,4803
1159,1739,2399,2913,3216,3682,4083,4402,4550,4865
1150,1727,2398,2902,3211,3626,4146,4443,4626,4841
1163,1757,2411,2909,3224,3687,4131,4410,4585,4781
1170,1793,2397,2891,3198,3714,4084,4401,4609,4795
1191,1785,2399,2946,3223,3612,4073,4458,4553,4772
1188,1746,2436,2918,3214,3662,4090,4440,4538,4775
1165,1757,2379,2941,3227,3721,4139,4344,4587,4832
1189,1817,2460,2929,3248,3679,4120,4454,4575,4823
1151,1815,2495,2908,3166,3652,4098,4463,4562,4862
1129,1783,2430,2862,3181,3686,4105,4387,4661,4903
1145,1775,2458,2867,3184,3682,4058,4394,4621,4939
1154,1782,2393,2936,3201,3727,4076,4429,4582,4911
1188,1784,2462,2863,3234,3711,4026,4439,4612,4971
1174,1789,2455,2902,3253,3728,3942,4426,4584,4946
1159,1801,2446,2853,3235,3679,4065,4419,4637,4935
1162,1803,2412,2873,3241,3751,4030,4393,4560,4896
1193,1815,2419,2876,3243,3766,4000,4372,4587,4950
1159,1813,2495,2921,3254,3740,3982,4325,4577,4837
1163,1868,2484,2938,3259,3747,4026,4349,4512,4898
1166,1898,2438,2921,3312,3732,3996,4296,4487,4891
1167,1882,2434,2910,3295,3709,3989,4281,4541,4878
1159,1920,2386,2909,3273,3724,3925,4298,4570,4839
1140,1866,2405,2882,3272,3697,3942,4228,4525,4847
1150,1874,2427,2925,3205,3756,3953,4257,4489,4832
1133,1867,2406,2890,3212,3723,4019,4299,4508,4838
1144,1844,2391,2933,3231,3624,4039,4285,4585,4857
1160,1845,2428,2977,3242,3676,3980,4352,4524,4855
1159,1804,2382,2932,3269,3662,3954,4427,4619,4821
1149,1807,2431,2975,3269,3681,3984,4371,4567,4811
1148,1800,2431,2960,3276,3694,3917,4345,4547,4844
1161,1828,2450,2998,3291,3745,3985,4324,4588,4861
1173,1760,2431,2936,3300,3657,3927,4291,4586,4758
1175,1730,2435,2978,3324,3690,3930,4295,4576,4773
1166,1731,2398,3000,3286,3583,3913,4281,4597,4777
1151,1734,2408,2939,3276,3642,3913,4329,4539,4800
1151,1757,2427,2940,3273,3675,3937,4327,4560,4764
1146,1816,2354,2959,3283,3687,3901,4293,4602,4820
1147,1790,2340,2918,3263,3749,3996,4295,4598,4831
1158,1778,2364,2919,3285,3726,3989,4290,4598,4832
1163,1792,2339,2908,3256,3651,3978,4290,4588,4810
1132,1802,2371,2887,3278,3621,3969,4347,4573,4771
1105,1805,2368,2882,3264,3678,3956,4383,4549,4718
1134,1826,2371,2873,3252,3700,3917,4370,4568,4716
1170,1822,2421,2880,3254,3726,3938,4350,4532,4683
1118,1849,2393,2851,3270,3701,3941,4371,4456,4765
1121,1855,2393,2866,3304,3719,3917,4314,4426,4760
1130,1829,2424,2852,3318,3626,3918,4362,4489,4810
1088,1810,2424,2869,3278,3644,3834,4383,4504,4817
1073,1796,2417,2858,3326,3638,3958,4326,4568,4829
1105,1778,2391,2859,3334,3631,3959,4269,4540,4735
1087,1747,2397,2898,3268,3661,3932,4287,4530,4795
1084,1704,2434,2886,3247,3699,3933,4353,4588,4779
1086,1708,2412,2865,3259,3646,3915,4310,4620,4792
1112,1733,2406,2850,3292,3658,3943,4317,4602,4733
1091,1718,2386,2850,3242,3655,3964,4330,4583,4783
1102,1742,2368,2878,3227,3637,3978,4335,4559,4807
1123,1761,2357,2935,3194,3690,4017,4427,4580,4785
1141,1755,2357,2910,3222,3719,3962,4378,4527,4808
1137,1764,2369,2920,3190,3648,4005,4354,4541,4769
1129,1753,2330,2847,3181,3696,4001,4361,4521,4723
1163,1771,2303,2777,3238,3715,3984,4365,4534,4730
1194,1734,2273,2870,3269,3693,4003,4384,4536,4714
1144,1731,2261,2826,3297,3682,3989,4310,4586,4714
1144,1741,2322,2821,3291,3641,3983,4252,4616,4722
1153,1752,2341,2842,3306,3617,3968,4262,4595,4787
1136,1744,2356,2841,3312,3665,3938,4254,4575,4727
1138,1763,2379,2837,3376,3657,3910,4194,4606,4793
1155,1809,2363,2892,3349,3668,3962,4225,4547,4866
1166,1776,2324,2917,3259,3723,3982,4277,4565,4849
1214,1766,2352,2906,3269,3723,3992,4286,4514,4927
1227,1779,2313,2935,3229,3781,3996,4288,4555,4928
1198,1759,2311,2951,3302,3722,4011,4303,4512,4976
1209,1738,2337,2938,3311,3741,4003,4217,4512,4901
1199,1749,2319,2927,3262,3738,3995,4231,4483,4857
1201,1737,2346,2897,3235,3672,3980,4297,4454,4900
1158,1766,2355,2904,3241,3649,3965,4250,4432,4881
1167,1718,2421,2884,3311,3612,3974,4266,4453,4844
1135,1707,2452,2888,3270,3664,4039,4309,4461,4862
1142,1722,2470,2877,3357,3655,3978,4353,4562,4877
1155,1737,2442,2913,3353,3698,4021,4381,4532,4890
1167,1723,2360,2934,3283,3707,4046,4346,4537,4839
1197,1768,2411,2939,3280,3642,4069,4248,4607,4835
1196,1807,2425,2868,3313,3690,3936,4226,4572,4799
1182,1807,2435,2793,3253,3611,3953,4272,4608,4779
1183,1796,2377,2832,3322,3601,3992,4249,4583,4860
1156,1779,2393,2829,3364,3578,3955,4211,4599,4885
1160,1796,2425,2878,3263,3638,3971,4233,4665,4929
1175,1783,2391,2910,3351,3709,3971,4289,4644,4886
1165,1804,2374,2866,3320,3699,4059,4291,4647,4864
1174,1785,2363,2862,3325,3647,4025,4292,4564,4816
1155,1806,2355,2823,3256,3667,4048,4311,4557,4839
1149,1743,2337,2847,3270,3670,4097,4273,4580,4821
1107,1755,2352,2850,3258,3668,4042,4291,4579,4819
1135,1791,2346,2874,3263,3615,4073,4345,4583,4804
1113,1811,2374,2841,3288,3650,4126,4311,4661,4813
1130,1803,2350,2859,3335,3570,4091,4277,4580,4815
1162,1792,2359,2861,3300,3559,4070,4284,4545,4767
1187,1725,2336,2818,3254,3656,3964,4310,4551,4717
1171,1743,2353,2866,3223,3654,4078,4307,4488,4819
1161,1715,2353,2803,3262,3680,4015,4308,4506,4810
1175,1717,2353,2818,3275,3655,3988,4352,4541,4792
1143,1727,2365,2843,3270,3652,4002,4372,4557,4784
1167,1720,2347,2810,3319,3668,3940,4406,4555,4808
1159,1716,2358,2800,3251,3673,4021,4378,4583,4785
1169,1748,2351,2861,3257,3638,4016,4322,4530,4832
1170,1807,2349,2846,3245,3659,4030,4336,4540,4794
1178,1827,2371,2812,3288,3618,4007,4329,4560,4776
1166,1845,2389,2846,3255,3563,4048,4270,4566,4850
1163,1881,2386,2859,3218,3633,4018,4245,4571,4833
1121,1854,2425,2811,3183,3639,4061,4326,4598,4788
1159,1802,2427,2875,3251,3652,4035,4264,4582,4812
1181,1800,2351,2853,3186,3685,4100,4324,4643,4787
1186,1830,2370,2859,3204,3686,4065,4228,4588,4765
1171,1785,2408,2866,3186,3690,4014,4255,4568,4745
1196,1858,2361,2854,3237,3735,4000,4297,4517,4683
1159,1872,2364,2867,3155,3738,3984,4226,4541,4727
1133,1833,2347,2864,3227,3688,3937,4272,4550,4740
1139,1853,2345,2937,3225,3718,3956,4283,4553,4833
1182,1859,2347,2971,3216,3664,4006,4291,4506,4848
1194,1822,2441,2881,3191,3645,3975,4294,4508,4919
1206,1817,2390,2869,3212,3674,3985,4326,4502,4914
1181,1817,2384,2952,3234,3724,4002,4302,4516,4901
1181,1793,2386,2915,3281,3754,3968,4290,4466,4933
1190,1827,2414,2876,3293,3732,3976,4257,4434,4891
1173,1833,2342,2843,3334,3714,3960,4286,4432,4885
1157,1824,2325,2876,3323,3748,3978,4214,4488,4821
1144,1830,2312,2931,3293,3687,3947,4243,4508,4791
1133,1827,2332,2934,3273,3706,3953,4288,4520,4841
1161,1807,2360,2901,3271,3695,3990,4299,4494,4837
1186,1801,2395,2908,3257,3713,3950,4331,4520,4844
1177,1779,2384,2914,3264,3725,4019,4378,4534,4769
1159,1789,2324,2929,3227,3704,4069,4384,4533,4760
1117,1805,2330,2955,3189,3761,4083,4395,4511,4769
1115,1772,2318,2950,3169,3692,4043,4327,4521,4795
1158,1751,2327,2954,3261,3696,3983,4317,4522,4840
1184,1816,2354,2941,3287,3689,3984,4240,4537,4832
1157,1795,2416,3004,3300,3673,4048,4301,4525,4798
1178,1795,2344,2957,3281,3667,4028,4322,4593,4848
1201,1802,2352,2942,3299,3608,3986,4378,4526,4815
1188,1814,2313,2869,3214,3567,4023,4352,4467,4873
1233,1857,2324,2873,3291,3598,3989,4299,4499,4816
1171,1848,2263,2858,3252,3661,3978,4287,4560,4731
1166,1797,2311,2805,3228,3641,3984,4307,4532,4766
1161,1829,2374,2861,3279,3629,3930,4290,4521,4701
1170,1775,2372,2860,3301,3655,4017,4277,4522,4791
1188,1804,2344,2848,3331,3632,4040,4280,4574,4805
1152,1812,2392,2796,3285,3647,3914,4332,4651,4800
1148,1806,2392,2830,3312,3622,3947,4338,4656,4813
1144,1828,2422,2873,3274,3655,3969,4285,4618,4898
1164,1797,2400,2841,3280,3639,3950,4401,4621,4888
1182,1799,2420,2842,3315,3620,3948,4364,4697,4790
1176,1840,2359,2805,3299,3605,3969,4346,4626,4841
1192,1814,2383,2736,3285,3702,3944,4293,4661,4889
1185,1799,2386,2828,3209,3643,3956,4328,4623,4866
1136,1786,2423,2816,3236,3771,3985,4305,4628,4903
1172,1800,2370,2821,3258,3732,4087,4316,4556,4852
1177,1815,2378,2851,3275,3769,3983,4408,4547,4828
1176,1782,2403,2848,3281,3754,3999,4360,4615,4849
1222,1807,2420,2832,3280,3787,3957,4325,4514,4783
1233,1798,2438,2800,3254,3761,3938,4287,4537,4834
1224,1788,2422,2851,3249,3818,4002,4387,4536,4858
1219,1793,2374,2900,3180,3755,4039,4348,4542,4839
1211,1814,2400,2914,3180,3686,4063,4341,4586,4822
1178,1777,2425,2931,3179,3661,3998,4280,4525,4846
1232,1765,2410,2929,3192,3661,4076,4291,4431,4831
1200,1789,2394,2885,3262,3699,4094,4276,4533,4890
1191,1798,2365,2932,3279,3742,4103,4285,4592,4889
1208,1749,2398,2861,3223,3695,4089,4277,4533,4890
1241,1747,2439,2866,3213,3681,4072,4279,4502,4791
1193,1745,2403,2811,3225,3724,4041,4283,4563,4811
1180,1728,2435,2838,3191,3683,3969,4302,4548,4822
1225,1725,2429,2808,3192,3700,3904,4306,4641,4805
1240,1734,2386,2794,3261,3712,4044,4318,4608,4897
1216,1726,2390,2841,3240,3709,3996,4298,4665,4813
1227,1749,2425,2827,3306,3686,3989,4311,4655,4807
1216,1764,2407,2812,3292,3705,3976,4314,4578,4932
1212,1767,2376,2830,3225,3670,3944,4338,4525,4805
1214,1776,2378,2839,3233,3607,3878,4287,4538,4842
1207,1740,2360,2867,3181,3661,3931,4284,4476,4832
1176,1735,2341,2830,3214,3625,3932,4271,4488,4871
1175,1775,2346,2827,3164,3622,3957,4294,4491,4800
1198,1764,2353,2739,3246,3694,3896,4250,4496,4757
1200,1776,2342,2733,3192,3717,3964,4265,4468,4829
1177,1761,2359,2719,3194,3753,4039,4321,4545,4777
1160,1741,2348,2818,3251,3697,4021,4294,4522,4755
1154,1762,2353,2832,3246,3696,4003,4262,4524,4773
1115,1772,2296,2815,3256,3694,3975,4295,4537,4794
1161,1802,2339,2808,3226,3645,3983,4268,4541,4806
1160,1793,2331,2832,3266,3654,4022,4206,4514,4838
1170,1804,2336,2872,3282,3705,4007,4166,4544,4792
1144,1779,2286,2866,3276,3705,4044,4207,4554,4833
1126,1734,2274,2850,3248,3696,4041,4277,4552,4831
1127,1732,2331,2830,3302,3604,4068,4291,4594,4838
1179,1738,2349,2820,3303,3720,3995,4222,4595,4869
1208,1717,2328,2846,3252,3669,3980,4296,4640,4827
1218,1671,2349,2818,3216,3733,4087,4212,4658,4856
1188,1716,2356,2868,3218,3747,4056,4258,4605,4820
1193,1766,2354,2823,3276,3745,4008,4192,4616,4838
1185,1742,2369,2774,3225,3714,3980,4238,4629,4832
1207,1695,2379,2781,3207,3705,3946,4219,4608,4889
1207,1758,2424,2792,3241,3708,3986,4295,4632,4840
1205,1738,2414,2811,3211,3724,3969,4308,4567,4816
1193,1747,2441,2844,3254,3669,3943,4256,4617,4844
1182,1758,2464,2853,3231,3745,3924,4347,4618,4834
1189,1762,2430,2912,3220,3682,3956,4327,4634,4832
1174,1747,2471,2858,3213,3720,3926,4383,4578,4850
1177,1759,2506,2838,3244,3652,3982,4301,4614,4903
1163,1789,2494,2876,3200,3671,4052,4256,4588,4854
1177,1763,2463,2862,3328,3663,4110,4285,4538,4866
1145,1767,2438,2907,3318,3716,4113,4301,4580,4859
1156,1759,2416,2893,3358,3613,4063,4302,4619,4880
1178,1768,2380,2883,3307,3702,4062,4350,4626,4896
1186,1759,2350,2844,3296,3656,4095,4294,4626,4916
1222,1735,2366,2842,3363,3607,4020,4265,4651,4870
1201,1769,2369,2888,3295,3610,4016,4315,4615,4891
1204,1785,2347,2893,3276,3680,4058,4338,4576,4959
1216,1755,2362,2872,3237,3646,4054,4294,4531,4967
1233,1752,2382,2899,3260,3654,4090,4259,4521,4969
1196,1791,2429,2953,3318,3675,4074,4213,4528,4949
1141,1798,2382,2961,3289,3653,4000,4197,4516,4864
1162,1785,2357,2917,3270,3670,4009,4218,4498,4881
1164,1792,2362,2892,3319,3598,4004,4182,4553,4846
1176,1802,2449,2882,3330,3530,4011,4264,4475,4829
1200,1791,2404,2861,3328,3565,4029,4286,4530,4876
1181,1798,2363,2919,3310,3536,3974,4238,4527,4810
1219,1804,2371,2886,3311,3541,4040,4308,4488,4792
1207,1743,2361,2924,3281,3623,4005,4311,4516,4823
1192,1732,2377,2950,3234,3619,4067,4313,4508,4849
1180,1709,2339,2958,3301,3644,3983,4315,4466,4880
1159,1692,2399,2933,3314,3616,3891,4297,4569,4788
1161,1722,2344,2885,3322,3620,3908,4301,4595,4812
1165,1735,2352,2880,3297,3595,3914,4311,4597,4808
1140,1777,2350,2868,3253,3590,3885,4281,4568,4794
1157,1746,2346,2960,3281,3570,3881,4235,4619,4802
1141,1816,2381,2906,3285,3622,3875,4307,4586,4843
1145,1832,2390,2886,3310,3649,3851,4296,4500,4862
1142,1782,2380,2872,3345,3651,3794,4293,4542,4771
1145,1785,2366,2924,3395,3670,3788,4305,4521,4821
1148,1779,2422,2936,3379,3696,3732,4320,4591,4758
1175,1801,2428,2922,3320,3699,3864,4325,4617,4737
1157,1845,2411,2904,3359,3707,3834,4334,4596,4762
1187,1875,2367,2922,3324,3691,3830,4275,4627,4819
1163,1854,2413,2965,3310,3680,3800,4313,4622,4799
1177,1824,2392,2933,3344,3683,3834,4285,4628,4806
1174,1798,2349,3013,3288,3624,3861,4347,4662,4785
1174,1784,2298,2940,3274,3594,3906,4271,4607,4784
1173,1751,2295,2913,3256,3606,3952,4259,4623,4792
1144,1748,2338,2908,3279,3608,3922,4256,4614,4803
1156,1742,2363,2934,3285,3624,3872,4249,4614,4818
1136,1777,2321,2894,3326,3629,3822,4243,4637,4800
1150,1704,2357,2949,3322,3589,3842,4252,4610,4735
1128,1720,2405,2930,3282,3588,3899,4288,4613,4792
1116,1715,2407,2911,3332,3546,3916,4249,4582,4765
1118,1720,2408,2945,3355,3589,3912,4195,4607,4867
1135,1703,2422,2895,3262,3631,3904,4260,4613,4921
1132,1715,2354,2855,3269,3652,3902,4238,4659,4890
1150,1701,2350,2850,3230,3642,3858,4280,4625,4891
1168,1723,2362,2844,3265,3573,3902,4296,4623,4835
1148,1729,2347,2809,3293,3608,3923,4164,4616,4788
1151,1765,2309,2836,3306,3628,3988,4150,4634,4820
1187,1766,2282,2784,3289,3624,3973,4201,4650,4811
1173,1796,2309,2821,3314,3638,3949,4288,4604,4849
1200,1779,2353,2808,3309,3647,3968,4321,4572,4844
1183,1807,2331,2878,3219,3709,3948,4291,4590,4858
1168,1831,2346,2866,3182,3712,3944,4291,4644,4856
1184,1860,2388,2884,3247,3699,3925,4341,4589,4828
1130,1829,2369,2860,3274,3716,3935,4374,4607,4819
1152,1841,2385,2832,3309,3662,3918,4317,4592,4846
1140,1815,2427,2896,3246,3631,3884,4284,4622,4907
1117,1803,2462,2915,3248,3625,3824,4359,4520,4879
1172,1790,2455,2873,3221,3630,3889,4317,4500,4902
1167,1782,2467,2847,3219,3687,3941,4264,4570,4848
1165,1764,2423,2879,3269,3700,3968,4236,4616,4885
1188,1798,2442,2863,3275,3717,3976,4211,4533,4869
1161,1727,2431,2869,3285,3665,3999,4173,4528,4805
1179,1696,2469,2910,3321,3687,4021,4237,4571,4811
1183,1745,2502,2916,3335,3728,3928,4253,4535,4792
1192,1760,2502,2868,3340,3774,3946,4262,4539,4802
1121,1743,2476,2857,3327,3772,3960,4272,4560,4843
1129,1745,2477,2820,3348,3754,3936,4315,4564,4783
1100,1738,2464,2853,3268,3756,3979,4329,4533,4839
1089,1755,2416,2906,3276,3753,3966,4309,4534,4843
1119,1778,2446,2865,3249,3725,3927,4313,4550,4831
1127,1756,2434,2860,3285,3734,3893,4365,4565,4837
1135,1841,2446,2836,3286,3707,3937,4344,4529,4786
1104,1798,2492,2802,3255,3694,4001,4273,4595,4766
1144,1812,2441,2856,3260,3710,4021,4333,4621,4779
1163,1801,2449,2862,3236,3678,4010,4280,4568,4792
1189,1774,2455,2790,3225,3688,4056,4335,4544,4872
1173,1766,2486,2809,3235,3665,4021,4329,4565,4836
1166,1788,2492,2785,3267,3674,4011,4334,4549,4791
1146,1798,2429,2821,3310,3638,4037,4376,4547,4762
1161,1763,2416,2816,3282,3689,4037,4348,4590,4798
1166,1717,2408,2787,3353,3614,4000,4326,4617,4829
1176,1742,2394,2734,3349,3729,3979,4278,4643,4732
1204,1757,2398,2773,3312,3702,3950,4321,4627,4808
1199,1804,2364,2822,3322,3724,3966,4314,4495,4794
1202,1789,2356,2873,3287,3686,3968,4271,4526,4835
1170,1809,2351,2875,3196,3665,3948,4266,4502,4783
1142,1808,2437,2865,3215,3744,3992,4299,4444,4818
1151,1789,2456,2891,3243,3696,4034,4253,4514,4846
1200,1827,2451,2853,3226,3620,4010,4263,4542,4888
1175,1851,2382,2898,3223,3619,4050,4226,4565,4874
1137,1804,2396,2880,3221,3646,4097,4300,4548,4893
1116,1799,2401,2890,3298,3645,4097,4306,4559,4834
1116,1828,2408,2911,3321,3666,4101,4301,4607,4948
1131,1857,2370,2899,3262,3666,4021,4281,4548,4914
1109,1868,2364,2867,3296,3711,4040,4196,4609,4932
1136,1882,2347,2834,3268,3622,4020,4249,4586,4844
1133,1850,2346,2832,3214,3562,4051,4274,4559,4839
1138,1846,2349,2903,3195,3557,4066,4283,4537,4858
1148,1845,2324,2938,3241,3581,4103,4220,4566,4882
1148,1856,2316,2881,3230,3596,4046,4218,4499,4931
1141,1862,2323,2898,3194,3580,4015,4209,4556,4928
1145,1861,2329,2929,3205,3600,4060,4227,4564,4873
1171,1801,2403,2866,3253,3619,4004,4237,4542,4879
1148,1828,2363,2878,3259,3581,3984,4308,4557,4813
1130,1803,2346,2896,3256,3602,4032,4304,4568,4810
1097,1762,2378,2937,3237,3624,3936,4275,4539,4814
1098,1797,2347,2909,3219,3611,4001,4300,4594,4843
1122,1795,2372,2908,3262,3673,4003,4364,4593,4903
1122,1818,2376,2923,3308,3634,3930,4398,4573,4797
1110,1818,2355,2940,3297,3591,4016,4347,4532,4757
1138,1845,2426,2914,3348,3585,4010,4278,4536,4787
1092,1836,2431,2880,3324,3562,4004,4256,4579,4809
1071,1839,2434,2850,3243,3622,4020,4209,4520,4800
1125,1847,2419,2872,3234,3557,3989,4256,4569,4803
1146,1841,2465,2864,3238,3585,3983,4295,4567,4834
1145,1854,2434,2911,3269,3579,3966,4265,4576,4786
1186,1785,2445,2861,3288,3576,3936,4245,4568,4823
1150,1798,2426,2882,3308,3571,4039,4276,4593,4816
1153,1780,2425,2858,3287,3603,3969,4225,4632,4892
1151,1781,2395,2873,3296,3611,4037,4178,4600,4836
1141,1781,2392,2902,3231,3594,4040,4212,4561,4873
1141,1807,2400,2933,3273,3665,4000,4249,4482,4843
1180,1771,2396,2942,3261,3631,4053,4223,4534,4851
1134,1786,2352,2848,3233,3576,3972,4279,4596,4894
1109,1750,2389,2847,3266,3571,3949,4341,4560,4909
1144,1797,2376,2892,3331,3570,3990,4293,4588,4829
1151,1782,2343,2865,3297,3586,4021,4263,4537,4848
1149,1791,2324,2858,3271,3618,4059,4324,4529,4798
1137,1831,2364,2808,3254,3578,4017,4274,4541,4828
1150,1837,2389,2776,3251,3602,4074,4279,4530,4850
1157,1835,2311,2819,3323,3670,4093,4295,4583,4829
1138,1833,2390,2829,3296,3660,4116,4199,4574,4767
1128,1846,2329,2773,3252,3695,4065,4231,4574,4785
1114,1823,2308,2776,3332,3651,3999,4246,4556,4783
1135,1786,2290,2785,3290,3707,3900,4207,4469,4763
1150,1782,2258,2795,3239,3746,3917,4205,4461,4714
1135,1817,2339,2796,3199,3668,3986,4210,4468,4716
1135,1847,2298,2820,3214,3672,3970,4248,4488,4739
1158,1873,2315,2815,3264,3693,3976,4269,4495,4789
1166,1840,2282,2798,3267,3677,3939,4318,4579,4769
1182,1815,2315,2804,3258,3675,3926,4301,4529,4826
1177,1820,2301,2830,3295,3656,3939,4327,4579,4771
1207,1819,2317,2796,3336,3629,3967,4304,4604,4770
1207,1820,2349,2766,3330,3628,3915,4311,4596,4824
1170,1814,2345,2771,3303,3695,3919,4247,4635,4827
1195,1851,2412,2780,3279,3608,3991,4276,4556,4811
1183,1917,2394,2728,3274,3667,4040,4295,4580,4868
1177,1878,2361,2784,3283,3619,3960,4299,4528,4882
1205,1945,2365,2840,3273,3623,3931,4237,4581,4801
1199,1899,2369,2867,3184,3649,3969,4252,4535,4832
1241,1898,2346,2860,3179,3674,3945,4285,4513,4830
1238,1870,2372,2823,3267,3643,3954,4310,4551,4773
1187,1843,2392,2829,3248,3694,3998,4297,4573,4838
1159,1856,2314,2852,3196,3655,4019,4330,4636,4864
1153,1820,2323,2865,3191,3613,4023,4323,4628,4837
1179,1804,2351,2891,3266,3596,4020,4289,4669,4874
1189,1828,2368,2918,3208,3570,4030,4280,4643,4834
1179,1843,2304,2918,3236,3615,4017,4296,4654,4816
1197,1827,2403,2991,3254,3614,4045,4275,4630,4811
1205,1826,2363,2957,3235,3659,4032,4318,4585,4862
1185,1784,2366,2932,3234,3673,4037,4325,4652,4785
1202,1797,2376,2911,3226,3733,3959,4279,4628,4818
1188,1782,2397,2836,3180,3667,3913,4309,4546,4832
